#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2638645,89081,RES,A-ER,5721 Keystone Crest ST,"$384,900 ",1STORY,SFR,"1,592",2,2,2,N,N,2016,,411
1,2747541,89128,RES,A-ER,7400 Queen Palm DR,"$384,800 ",1STORY,SFR,"1,130",2,2,2,N,N,1989,,9
1,2725530,89081,RES,A-ER,3813 Jasmine Heights AVE,"$384,800 ",1STORY,SFR,"1,592",2,2,2,N,N,2011,,106
1,2738797,89084,RES,A-ER,3508 Kittiwake RD,"$382,990 ",1STORY,SFR,"1,157",2,2,2,N,N,2003,,51
1,2748007,89012,RES,A-ER,2200 INDIGO CREEK AVE,"$382,000 ",1STORY,SFR,"1,130",2,2,2,N,N,1999,,8
1,2688175,89027,RES,A-ER,558 Jefferson LN,"$380,990 ",1STORY,SFR,"1,340",2,2,2,N,N,2026,,237
1,2704774,89102,RES,A-ER,1127 Melville DR,"$380,000 ",1STORY,SFR,922,2,1,2,N,N,1951,,180
1,2693247,89147,RES,A-ER,7231 Sequoia Springs DR,"$380,000 ",1STORY,SFR,"1,042",2,2,2,N,N,1993,,219
1,2750182,89121,RES,A-ER,3283 Astoria DR,"$379,999 ",1STORY,SFR,"1,386",2,2,2,N,N,1983,,0
1,2726143,89148,RES,A-ER,6321 Yampa River WAY,"$379,900 ",2STORY,SFR,"1,364",2,3,1,N,N,2005,,108
1,2697213,89110,RES,A-ER,500 Prescott ST,"$379,900 ",1STORY,SFR,"1,165",2,2,1,Y,N,1983,,205
1,2725290,89084,RES,A-ER,7716 Homing Pigeon ST,"$379,500 ",1STORY,SFR,"1,570",2,2,2,N,N,2007,,106
1,2748538,89012,RES,A-ER,474 Edgefield Ridge PL,"$379,000 ",1STORY,SFR,"1,230",2,2,2,N,N,1998,,6
1,2745556,89012,RES,A-ER,544 Mountain Links DR,"$379,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2000,,5
1,2740995,89103,RES,A-ER,6622 Baywood AVE,"$379,000 ",1STORY,SFR,"1,186",2,2,2,Y,N,1976,,21
1,2743768,89129,RES,A-ER,8717 Autumn Wreath AVE,"$378,000 ","2STORY,TRILEVL",SFR,"1,613",2,2,2,N,N,1998,,23
1,2744239,89031,RES,A-ER,1336 Sea Side DR,"$377,000 ",1STORY,SFR,"1,248",2,2,2,N,N,1993,,22
1,2728793,89086,RES,A-ER,1145 Blissful Plains AVE,"$376,000 ",2STORY,SFR,"1,563",2,3,2,N,N,2020,,95
1,2748883,89123,RES,A-ER,1147 Overture DR,"$375,000 ",1STORY,SFR,"1,056",2,2,2,N,N,1991,,5
1,2745445,89123,RES,A-ER,984 Country Skies AVE,"$375,000 ",1STORY,SFR,"1,088",2,2,2,N,N,1998,,16
1,2740802,89074,RES,A-ER,51 Fantasia LN,"$375,000 ",1STORY,SFR,"1,135",2,3,2,N,N,1989,,41
1,2739615,89044,RES,A-ER,2581 Icy Moon ST,"$375,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2006,,47
1,2738407,89148,RES,A-ER,9267 Shellmont CT,"$375,000 ",1STORY,SFR,"1,105",2,2,2,N,N,2003,,40
1,2737966,89122,RES,A-ER,3486 Osprey Ridge CT,"$375,000 ",1STORY,SFR,"1,436",2,2,2,Y,N,2001,,56
1,2736553,89052,RES,A-ER,2507 Libretto AVE,"$375,000 ",1STORY,SFR,"1,096",2,2,2,N,N,2001,,58
1,2733632,89108,RES,A-ER,1608 Joshua Tree CT,"$375,000 ",1STORY,SFR,990,2,2,2,N,N,1985,,76
1,2729987,89178,RES,A-ER,9284 Night Mesa ST,"$375,000 ",2STORY,SFR,"1,596",2,3,1,N,N,2008,,86
1,2725711,89011,RES,A-ER,424 Engel AVE,"$375,000 ",1STORY,SFR,"1,500",2,1,0,N,N,1981,,107
1,2725009,89101,RES,A-ER,315 North 9th ST,"$375,000 ",1STORY,SFR,764,2,1,0,N,N,1931,,107
1,2724992,89101,RES,A-ER,309 North 9th ST,"$375,000 ",1STORY,SFR,898,2,1,0,N,N,1929,,107
1,2699947,89178,RES,A-ER,445 Royal Bridge DR,"$375,000 ",2STORY,SFR,"1,297",2,3,1,N,N,2007,,196
1,2747505,89122,RES,A-ER,3490 Old Course ST,"$374,900 ",1STORY,SFR,"1,223",2,2,2,N,N,2002,,9
1,2741738,89107,RES,A-ER,617 Mayfield ST,"$374,900 ",1STORY,SFR,"1,902",2,2,2,N,N,1962,,17
1,2745021,89110,RES,A-ER,5832 Sutcliffe CIR,"$372,000 ",1STORY,SFR,"1,192",2,2,2,N,N,1986,,17
1,2742722,89147,RES,A-ER,8086 Canto AVE,"$370,000 ",1STORY,SFR,"1,303",2,2,2,N,N,1991,,7
1,2741166,89149,RES,A-ER,8925 Carter Montgomery AVE,"$370,000 ",3STORY,SFR,"1,464",2,4,2,N,N,2006,,41
1,2740905,89183,RES,A-ER,10385 Midnight Iris ST,"$370,000 ",2STORY,SFR,"1,188",2,3,1,N,N,2004,,34
1,2727936,89183,RES,A-ER,10294 Bethel Mill ST,"$370,000 ",2STORY,SFR,"1,279",2,2,2,N,N,2002,,98
1,2722754,89123,RES,A-ER,915 Brass Ring RD,"$370,000 ",1STORY,SFR,"1,102",2,2,2,N,N,1991,,105
1,2573506,89029,RES,A-ER,1458 Palm DR,"$370,000 ",1STORY,SFR,"2,100",2,3,3,N,N,2005,,640
1,2704957,89149,RES,A-ER,9037 Cross Stitch CT,"$369,995 ",2STORY,SFR,"1,593",2,3,2,N,N,2016,,178
1,2720484,89084,RES,A-ER,7633 Lily Trotter ST,"$369,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2003,,125
1,2715241,89108,RES,A-ER,5113 Mambo Vista AVE,"$369,000 ",1STORY,SFR,"1,274",2,2,2,N,N,2003,,134
1,2678589,89122,RES,A-ER,4808 Everman DR,"$367,900 ",1STORY,SFR,"1,142",2,2,2,N,N,1962,,268
1,2749243,89005,RES,A-ER,667 C,"$365,000 ",1STORY,SFR,756,2,1,1,N,N,1941,,3
1,2748999,89110,RES,A-ER,5805 Dana Rogers DR,"$365,000 ",1STORY,SFR,"1,196",2,2,2,N,N,1997,,1
1,2746621,89120,RES,A-ER,3238 Brookfield DR,"$365,000 ",1STORY,SFR,"1,713",2,2,2,N,N,1987,,11
1,2743309,89011,RES,A-ER,808 Tollbrook WAY,"$365,000 ",1STORY,SFR,"1,127",2,2,2,N,N,1997,,13
1,2740967,89129,RES,A-ER,8205 Defiance AVE,"$365,000 ",1STORY,SFR,962,2,2,2,N,N,1997,,42
1,2735477,89120,RES,A-EA,5685 Annie Oakley DR,"$365,000 ",1STORY,SFR,936,2,1,0,N,N,1964,,61
1,2717746,89122,RES,A-ER,6097 FALCONER AVE,"$365,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2006,,128
1,2737815,89108,RES,A-ER,3813 Marshall CIR,"$364,999 ",2STORY,SFR,"1,489",2,3,2,N,N,1983,,57
1,2729241,89102,RES,A-ER,4504 Exposition AVE,"$364,900 ",1STORY,SFR,"1,260",2,2,0,Y,N,1962,,93
1,2724348,89052,RES,A-ER,886 Blue Rosalie PL,"$361,350 ",2STORY,SFR,"1,405",2,3,1,N,N,2005,,105
1,2745732,89032,RES,A-ER,822 Oak Island DR,"$360,000 ",1STORY,SFR,"1,576",2,2,2,N,N,1995,,12
1,2734913,89081,RES,A-ER,3813 Rocklin Peak AVE,"$360,000 ",1STORY,SFR,"1,393",2,2,2,N,N,2014,,55
1,2734891,89081,RES,A-ER,3604 Rocklin Peak AVE,"$359,995 ",1STORY,SFR,"1,396",2,2,2,N,N,2007,,69
1,2749074,89128,RES,A-ER,1501 Wintergreen DR,"$359,900 ",1STORY,SFR,980,2,2,2,N,N,1983,,3
1,2748260,89061,RES,A-ER,4567 East Cactus Canyon DR,"$359,900 ",1STORY,SFR,"1,644",2,2,2,N,N,2022,,3
1,2738020,89123,RES,A-ER,717 Thousand Oaks DR,"$359,900 ",1STORY,SFR,984,2,2,2,N,N,1987,,55
1,2749658,89183,RES,A-ER,10403 Fancy Fern ST,"$359,888 ",2STORY,SFR,"1,188",2,3,1,N,N,2003,,1
1,2721496,89134,RES,A-ER,2601 Desert Sands DR,"$359,500 ",1STORY,SFR,"1,119",2,2,2,N,N,1990,,121
1,2737222,89005,RES,A-ER,520 5th ST,"$359,000 ",1STORY,SFR,924,2,1,1,N,N,1942,,59
1,2661452,89061,RES,A-ER,4560 East Cactus Canyon DR,"$358,500 ",1STORY,SFR,"1,644",2,2,2,N,N,2022,,322
1,2748091,89156,RES,A-EA,6761 Judson AVE,"$355,000 ",1STORY,SFR,"1,260",2,2,2,N,N,1981,,8
1,2747842,89142,RES,A-ER,2729 Little Aston CIR,"$355,000 ",1STORY,SFR,"1,355",2,2,2,N,N,1988,,9
1,2738853,89052,RES,A-ER,2839 Sapphire Desert DR,"$355,000 ",1STORY,SFR,"1,096",2,2,2,N,N,2003,,48
1,2726776,89011,RES,A-ER,1173 Melody Lark ST,"$355,000 ",1STORY,SFR,"1,099",2,2,1,N,N,2024,,97
1,2678035,89147,RES,A-EA,7328 Coffeyville AVE,"$355,000 ",1STORY,SFR,"1,050",2,2,2,N,N,1987,,224
1,2671055,89108,RES,A-ER,6920 Senton AVE,"$355,000 ",1STORY,SFR,"1,042",2,2,2,N,N,1985,,294
1,2717281,89106,RES,A-ER,2508 Ellingson DR,"$354,995 ",1STORY,SFR,"1,091",2,2,2,N,N,1993,,136
1,2747281,89148,RES,A-ER,9122 Champney AVE,"$354,000 ",2STORY,SFR,"1,246",2,3,1,N,N,2006,,10
1,2745910,89108,RES,A-ER,2720 Cathedral LN,"$350,000 ",1STORY,SFR,"1,096",2,2,2,N,N,1990,,15
1,2745585,89108,RES,A-ER,6425 Eagle Point RD,"$350,000 ",1STORY,SFR,"1,219",2,2,2,N,N,1985,,16
1,2744025,89108,RES,A-ER,6576 Gazelle DR,"$350,000 ",1STORY,SFR,"1,125",2,2,1,N,N,1983,,22
1,2739674,89120,RES,A-ER,4924 Elaina AVE,"$350,000 ",1STORY,SFR,"1,056",2,2,0,N,N,1973,,48
1,2738262,89029,RES,A-ER,1199 Golf Club DR,"$350,000 ",1STORY,SFR,"1,807",2,2,3,N,N,2001,,42
1,2725327,89061,RES,A-ER,4714 East Lucera CT,"$350,000 ",1STORY,SFR,"1,541",2,2,2,N,N,2008,,108
1,2718603,89142,RES,A-ER,2484 Anglia ST,"$349,999 ",1STORY,SFR,"1,354",2,2,2,N,N,1967,,127
1,2749839,89108,RES,A-ER,1732 Yellow Rose ST,"$349,995 ",1STORY,SFR,"1,011",2,2,2,N,N,1984,,1
1,2742318,89081,RES,A-ER,3848 Citrus Heights AVE,"$349,990 ",1STORY,SFR,"1,221",2,2,2,N,N,2012,,35
1,2748905,89110,RES,A-ER,5483 Requa AVE,"$349,900 ",1STORY,SFR,993,2,2,1,N,N,1981,,5
1,2745449,89134,RES,A-ER,3109 Goodnews CT,"$349,900 ",1STORY,SFR,"1,188",2,2,2,N,N,1989,,10
1,2742649,89029,RES,A-ER,1214 Country Club DR,"$349,900 ",1STORY,SFR,"2,076",2,3,3,N,N,2004,,30
1,2729592,89102,RES,A-ER,1115 Douglas DR,"$349,900 ",1STORY,SFR,900,2,1,0,N,N,1951,,85
1,2728358,89084,RES,A-ER,7905 Lily Trotter ST,"$349,900 ",1STORY,SFR,"1,157",2,2,2,N,N,2004,,97
1,2711348,89107,RES,A-ER,6449 Alta DR,"$349,900 ",1STORY,SFR,899,2,1,0,N,N,1971,,157
1,2722632,89084,RES,A-ER,7905 Grey Teal ST,"$349,890 ",1STORY,SFR,"1,157",2,2,2,N,N,2004,,115
1,2727649,89142,RES,A-ER,1603 Teardrop ST,"$349,000 ",1STORY,SFR,"1,164",2,2,2,N,N,1984,,99
1,2714721,89101,RES,A-ER,313 North 8th ST,"$348,888 ",1STORY,SFR,856,2,2,0,N,N,1932,,146
1,2738637,89129,RES,A-ER,10400 Coyote Cub AVE,"$347,000 ",2STORY,SFR,"1,141",2,3,1,N,N,2004,,51
1,2740736,89108,RES,A-ER,6617 Beacon RD,"$346,000 ",2STORY,SFR,"1,265",2,2,2,N,N,1986,,41
1,2746146,89113,RES,A-ER,7730 Crystal Village LN,"$345,000 ",2STORY,SFR,"1,187",2,3,1,N,N,2006,,17
1,2738142,89011,RES,A-ER,6927 Smiling Cloud AVE,"$345,000 ",2STORY,SFR,"1,452",2,3,1,N,N,2007,,45
1,2736654,89118,RES,A-ER,5332 Chili Pepper ST,"$345,000 ",2STORY,SFR,"1,267",2,2,1,N,N,1997,,63
1,2734983,89156,RES,A-ER,3108 Emerald Creek DR,"$345,000 ",1STORY,SFR,"1,350",2,2,2,N,N,1998,,70
1,2704477,89143,RES,A-ER,8020 Copperhead Creek ST,"$345,000 ",1STORY,SFR,968,2,2,2,N,N,2003,,178
1,2743716,89110,RES,A-ER,653 Lineshack LN,"$344,999 ",1STORY,SFR,"1,095",2,2,2,N,N,1984,,24
1,2736340,89084,RES,A-ER,7904 Broadwing DR,"$344,990 ",1STORY,SFR,"1,157",2,2,2,N,N,2005,,64
1,2743486,89002,RES,A-ER,1079 Paradise Coach DR,"$344,900 ",2STORY,SFR,"1,275",2,2,1,N,N,2004,,26
1,2717120,89084,RES,A-ER,7824 Starthroat CT,"$344,800 ",1STORY,SFR,"1,157",2,2,2,N,N,2006,,136
1,2741600,89005,RES,A-EA,1213 New Mexico ST,"$344,000 ",1HALFSTORY,SFR,"1,192",2,1,0,N,N,1942,,38
1,2743520,89061,RES,A-ER,4578 Cactus Canyon DR,"$343,445 ",1STORY,SFR,"1,345",2,2,2,N,N,2025,,26
1,2749417,89002,RES,A-ER,1162 Desert Mountain DR,"$340,000 ",2STORY,SFR,"1,288",2,3,1,N,N,2006,,2
1,2746243,89129,RES,A-ER,3540 Diamond Belle CT,"$340,000 ",2STORY,SFR,"1,419",2,3,1,N,N,2004,,14
1,2715621,89081,RES,A-ER,5913 Saratoga Reserve ST,"$340,000 ",1STORY,SFR,"1,396",2,2,2,N,N,2007,,142
1,2690669,89142,RES,A-ER,5353 Hollow Brook AVE,"$340,000 ",1STORY,SFR,869,2,2,2,N,N,1988,,227
1,2727622,89061,RES,A-ER,4743 South Springridge ST,"$339,999 ",1STORY,SFR,"1,461",2,2,2,N,N,2023,,100
1,2747672,89061,RES,A-ER,4480 La Grancia CT,"$339,899 ",1STORY,SFR,"1,533",2,2,2,N,N,2014,,9
1,2702678,89122,RES,A-ER,5977 Falconer AVE,"$338,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2006,,188
1,2743471,89106,RES,A-ER,2520 Bottle Palm CT,"$337,990 ",1STORY,SFR,"1,183",2,2,2,N,N,2003,,30
1,2731402,89119,RES,A-ER,7026 Ray Charles LN,"$337,910 ",1STORY,SFR,969,2,2,2,N,N,1989,,55
1,2741232,89149,RES,A-ER,9017 Becoming CT,"$337,500 ",2STORY,SFR,"1,318",2,3,1,N,N,2006,,37
1,2738621,89061,RES,A-ER,3641 East Marathon DR,"$337,000 ",1STORY,SFR,"1,540",2,2,2,N,N,2018,,48
1,2731397,89122,RES,A-ER,6064 ISOLA PEAK AVE,"$335,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2007,,83
1,2742011,89061,RES,A-ER,4914 East Beacon Ridge DR,"$330,000 ",1STORY,SFR,"1,470",2,2,2,N,N,2018,,37
1,2738396,89108,RES,A-ER,6382 Canyon Dawn AVE,"$330,000 ",1STORY,SFR,"1,033",2,2,2,N,N,1989,,24
1,2726519,89061,RES,A-ER,3645 East Moffat AVE,"$330,000 ",1STORY,SFR,"1,540",2,2,2,N,N,2019,,104
1,2746549,89005,RES,A-ER,541 Hopi PL,"$329,900 ",1STORY,SFR,730,2,1,0,N,N,1936,,13
1,2726749,89145,RES,A-ER,317 Coconut Grove CT,"$329,900 ",1STORY,SFR,"1,135",2,2,2,N,N,1988,,105
1,2728733,89122,RES,A-ER,5111 Mascaro DR,"$327,000 ",1STORY,SFR,"1,066",2,2,2,N,N,1999,,96
1,2749960,89061,RES,A-ER,4860 Turner BLVD,"$325,000 ",1STORY,SFR,"1,365",2,2,0,N,N,2021,,1
1,2744305,89061,RES,A-ER,3843 East Gunnison AVE,"$325,000 ",1STORY,SFR,"1,540",2,2,2,N,N,2018,,21
1,2710792,89106,RES,A-ER,1219 Cunningham DR,"$325,000 ",1STORY,SFR,"1,258",2,2,0,N,N,1955,,160
1,2703736,89101,RES,A-ER,2932 Theresa AVE,"$325,000 ",1STORY,SFR,984,2,2,1,N,N,1970,,184
1,2686619,89122,RES,A-ER,5043 Mascaro DR,"$325,000 ",1STORY,SFR,"1,088",2,2,2,N,N,2001,,240
1,2735367,89107,RES,A-ER,421 Harvard ST,"$324,999 ",1STORY,SFR,718,2,1,0,N,N,1956,,69
1,2722539,89108,RES,A-ER,6513 Deadwood RD,"$324,999 ",1STORY,SFR,"1,026",2,2,2,N,N,1984,,118
1,2717255,89029,RES,A-ER,1862 Maricopa DR,"$324,900 ",1STORY,SFR,"1,276",2,2,2,N,N,1988,,127
1,2740893,89011,RES,A-ER,6017 Aripeka ST,"$324,000 ",2STORY,SFR,"1,209",2,3,1,N,N,2007,,33
1,2743519,89061,RES,A-ER,4590 Cactus Canyon DR,"$323,655 ",1STORY,SFR,"1,345",2,2,2,N,N,2025,,26
1,2697373,89029,RES,A-ER,1204 Golf Club,"$322,000 ",1STORY,SFR,"1,450",2,2,3,N,N,2000,,205
1,2737432,89156,RES,A-ER,6386 Cedar Breaks AVE,"$320,000 ",1STORY,SFR,"1,080",2,2,2,N,N,1993,,59
1,2656442,89061,RES,A-ER,3924 East Garfield DR,"$320,000 ",1STORY,SFR,"1,540",2,2,2,N,N,2017,,309
1,2746529,89129,RES,A-ER,7104 Old Village AVE,"$319,999 ",1STORY,SFR,928,2,2,2,N,N,1994,,14
1,2746159,89148,RES,A-ER,6379 Caballo Lake CT,"$319,998 ",2STORY,SFR,"1,364",2,3,1,N,N,2005,,14
1,2736905,89061,RES,A-ER,4638 Cactus Canyon DR,"$319,900 ",1STORY,SFR,"1,295",2,2,2,N,N,2025,,62
1,2729395,89122,RES,A-ER,6213 Clackamas CT,"$319,900 ",2STORY,SFR,"1,205",2,2,1,N,N,2019,,93
1,2749071,89118,RES,A-ER,5585 Smoke Signal AVE,"$319,000 ",2STORY,SFR,"1,267",2,2,1,N,N,1998,,3
1,2747902,89106,RES,A-ER,1837 Ferrell ST,"$319,000 ",2STORY,SFR,"1,090",2,3,1,N,N,2008,,8
1,2739945,89121,RES,A-ER,3435 Don Miguel DR,"$319,000 ",1STORY,SFR,"1,170",2,2,1,N,N,1978,,45
1,2745277,89048,RES,A-ER,4910 Elizabeth ST,"$318,000 ",2STORY,SFR,"1,792",2,2,0,N,N,1996,,17
1,2746767,89122,RES,A-ER,5166 Mascaro DR,"$315,000 ",1STORY,SFR,"1,066",2,2,2,N,N,1999,,14
1,2746542,89104,RES,A-ER,1124 Francis AVE,"$315,000 ",1STORY,SFR,"1,105",2,1,0,N,N,1942,,6
1,2731206,89156,RES,A-ER,6370 Canyon Vista CT,"$315,000 ",1STORY,SFR,"1,080",2,2,2,N,N,1994,,85
1,2717256,89008,RES,A-ER,251 Spring HTS,"$315,000 ",1STORY,SFR,"1,733",2,2,0,N,N,2021,,136
1,2698217,89049,RES,A-ER,191 South Booker,"$315,000 ",2STORY,SFR,"1,823",2,2,1,N,N,1906,,199
1,2745034,89061,RES,A-ER,5067 Semifonte DR,"$313,000 ",1STORY,SFR,"1,396",2,2,2,N,N,2008,,13
1,2722675,89061,RES,A-ER,4732 South Adriano WAY,"$312,500 ",1STORY,SFR,"1,451",2,2,2,N,N,2007,,108
1,2750004,89122,RES,A-ER,6263 Clackamas CT,"$312,000 ",2STORY,SFR,"1,205",2,2,1,N,N,2019,,1
1,2746705,89015,RES,A-ER,40 Mallory ST,"$310,000 ",1STORY,SFR,872,2,1,0,N,N,1951,,13
1,2682255,89122,RES,A-ER,5960 Wheat Penny AVE,"$310,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2006,,257
1,2737151,89061,RES,A-ER,4760 Lorenzo WAY,"$309,000 ",1STORY,SFR,"1,533",2,2,2,N,N,2011,,61
1,2725686,89031,RES,A-ER,3213 Inlet Bay AVE,"$305,000 ",2STORY,SFR,"1,081",2,2,2,N,N,2001,,105
1,2735764,89027,RES,A-ER,997 Jade ST,"$300,000 ",1STORY,SFR,"1,088",2,2,2,N,N,1998,,55
1,2714826,89029,RES,A-ER,3139 Terrace View DR,"$300,000 ",1STORY,SFR,"1,061",2,2,2,N,N,1988,,145
1,2705423,89060,RES,A-ER,3271 North Joanita ST,"$300,000 ",2STORY,SFR,"1,320",2,1,1,N,N,1984,,178
1,2749962,89030,RES,A-ER,1843 North Bruce ST,"$299,999 ",1STORY,SFR,864,2,1,0,N,N,1944,,0
1,2747370,89142,RES,A-ER,1841 Skywood WAY,"$299,990 ",1STORY,SFR,836,2,2,2,N,N,1988,,9
1,2745198,89122,RES,A-ER,4960 Mascaro DR,"$299,900 ",1STORY,SFR,"1,066",2,2,2,N,N,2002,,16
1,2703040,89015,RES,A-ER,206 West Atlantic AVE,"$299,900 ",1STORY,SFR,670,2,1,0,N,N,1942,,185
1,2739835,89060,RES,A-ER,2090 Shady LN,"$299,000 ",1STORY,SFR,"1,282",2,2,2,N,N,1983,,47
1,2721740,89156,RES,A-ER,1654 Buck Island ST,"$299,000 ",2STORY,SFR,"1,144",2,3,1,N,N,2004,,105
1,2722868,89040,RES,A-ER,710 Cooper ST,"$295,000 ",2STORY,SFR,"1,280",2,2,2,N,N,1980,,80
1,2709172,89039,RES,A-ER,10 Palm Gardens DR,"$293,800 ",1STORY,SFR,"1,181",2,2,2,Y,N,1990,,150
1,2739630,89115,RES,A-ER,2504 Sandy LN,"$289,900 ",1STORY,SFR,768,2,1,0,N,N,1971,,43
1,2727121,89115,RES,A-ER,3837 Kellogg AVE,"$289,900 ",1STORY,SFR,980,2,2,1,N,N,1983,,101
1,2724766,89029,RES,A-ER,2823 Biscaya DR,"$289,000 ",1STORY,SFR,"1,056",2,2,2,N,N,1987,,110
1,2669998,89029,RES,A-ER,1160 Golf Club,"$289,000 ",1STORY,SFR,"1,514",2,2,3,N,N,2000,,296
1,2745365,89115,RES,A-ER,2096 Sandy LN,"$285,000 ",2STORY,SFR,"1,144",2,2,1,N,N,2004,,16
1,2735988,89101,RES,A-ER,2900 Brady AVE,"$285,000 ",1STORY,SFR,777,2,1,1,N,N,1971,,58
1,2732360,89015,RES,A-ER,32 Mallory ST,"$285,000 ",1STORY,SFR,872,2,1,0,N,N,1951,,79
1,2747839,89048,RES,A-ER,870 Second ST,"$279,900 ",1STORY,SFR,"1,216",2,2,2,N,N,1967,,9
1,2743950,89030,RES,A-ER,2740 North Bruce ST,"$277,000 ",1STORY,SFR,912,2,1,0,N,N,1969,,23
1,2749927,89106,RES,A-ER,1007 H ST,"$270,000 ",1STORY,SFR,"1,024",2,1,0,N,N,1955,,1
1,2724380,89030,RES,A-ER,2732 Vita DR,"$269,999 ",1STORY,SFR,768,2,1,0,N,N,1971,,41
1,2747819,89060,RES,A-ER,6811 North Mountain VW,"$265,000 ",1STORY,SFR,935,2,2,0,N,N,1979,,3
1,2686485,89156,RES,A-ER,5280 Shreve AVE,"$252,000 ",2STORY,SFR,868,2,2,1,N,N,2005,,141
1,2736057,89060,RES,A-ER,3820 Leonard ST,"$250,000 ",1STORY,SFR,912,2,1,1,N,N,1987,,63
1,2654202,89301,RES,A-ER,1085 Lyons AVE,"$239,000 ",1STORY,SFR,"1,056",2,2,1,N,N,1917,,351
1,2724617,89003,RES,A-ER,201 South 4th ST,"$225,000 ",1STORY,SFR,"1,056",2,2,0,N,N,1920,,111
1,2724247,89104,RES,A-ER,2105 East Saint Louis AVE,"$220,000 ",1STORY,SFR,708,2,1,0,N,N,1953,,112
1,2717300,89048,RES,A-ER,4031 Moapa ST,"$211,995 ",1STORY,SFR,"1,338",2,1,0,N,N,1975,,133
1,2741179,89318,RES,A-ER,30 Avenue F,"$210,000 ",1STORY,SFR,"1,134",2,1,0,N,N,1930,,43
1,2703201,89022,RES,A-ER,301 South GOLD,"$210,000 ",1STORY,SFR,"1,174",2,1,2,N,N,2013,,185
1,2688012,89020,RES,A-ER,3683 East Lander ST,"$210,000 ",1STORY,SFR,"1,912",2,2,6,N,N,1997,,231
1,2748084,89043,RES,A-ER,713 Hillside RD,"$200,000 ",1STORY,SFR,471,2,1,0,N,N,1903,,7
1,2748794,89301,RES,A-ER,1752 Strandman ST,"$195,000 ",1STORY,SFR,660,2,1,2,N,N,1948,,7
1,2705957,89318,RES,A-ER,23 North Avenue B,"$191,000 ",1STORY,SFR,"1,057",2,3,0,N,N,1930,,175
1,2736666,89301,RES,A-ER,2295 North ST,"$185,000 ","1STORY,BASEMNT",SFR,990,2,1,0,N,N,1951,,56
1,2626787,89043,RES,A-ER,643 McCannon ST,"$185,000 ",1STORY,SFR,"1,062",2,1,0,N,N,1890,,454
1,2745796,89301,RES,A-ER,645 Murry Street,"$179,000 ",1STORY,SFR,912,2,1,0,N,N,1997,,16
1,2719250,89318,RES,A-ER,13 Avenue B,"$160,000 ",1STORY,SFR,"1,064",2,1,0,N,N,1930,,129
1,2684080,89040,RES,A-ER,542 Bonelli AVE,"$159,000 ",1STORY,SFR,528,2,1,0,N,Y,1992,,232
1,2743550,89040,RES,A-ER,192 West Alma AVE,"$149,900 ",1STORY,SFR,624,2,1,0,N,N,1951,,25
1,2738190,89301,RES,A-ER,405 Parker Avenue,"$149,000 ",1STORY,SFR,"1,148",2,1,0,N,N,1950,,58
1,2541527,89301,RES,A-ER,36 Reno RD,"$139,900 ",1STORY,SFR,"1,631",2,2,0,N,N,1955,,801
1,2667133,89013,RES,A-ER,1208 Broadway,"$139,700 ",1STORY,SFR,560,2,2,0,N,N,2019,,307
1,2706825,89013,RES,A-ER,901 East Myers AVE,"$129,000 ",1STORY,SFR,957,2,1,0,N,N,1950,,173
