#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2728819,89141,RES,S,10445 Ricordi St ST #207,"$471,490 ",2STORY,SFR,"1,715",3,3,2,N,N,2025,12/23/2025,6
1,2724008,89135,RES,S,2031 Ardilea ST,"$471,000 ",3STORY,SFR,"1,780",3,4,2,N,N,2009,12/11/2025,39
1,2707391,89011,RES,S,73 Serene Tempo AVE,"$470,914 ",1STORY,SFR,"1,523",3,2,2,N,N,2025,10/17/2025,31
1,2702085,89015,RES,S,326 Taylor ST,"$470,900 ",2STORY,SFR,"1,998",3,3,2,N,N,2025,11/18/2025,105
1,2734708,89014,RES,S,331 Mount Hope ST,"$470,000 ",1STORY,SFR,"1,571",3,2,2,N,N,1998,12/23/2025,9
1,2731507,89178,RES,S,9653 Preston Hill ST,"$470,000 ",2STORY,SFR,"1,781",3,3,2,N,N,2021,12/23/2025,13
1,2730397,89052,RES,S,473 Mission Springs ST,"$470,000 ",1STORY,SFR,"1,508",3,2,2,N,N,1996,11/24/2025,10
1,2729377,89002,RES,S,2252 Maple Shade ST,"$470,000 ",1STORY,SFR,"1,587",3,2,3,Y,Y,1998,12/23/2025,13
1,2725328,89011,RES,S,189 Jaldena LN,"$470,000 ",2STORY,SFR,"1,943",3,3,2,N,N,2025,12/4/2025,27
1,2724727,89143,RES,S,9595 Peggy Publow AVE,"$470,000 ",2STORY,SFR,"1,726",3,3,2,N,N,2023,11/14/2025,13
1,2716765,89011,RES,S,79 Serene Tempo AVE,"$470,000 ",1STORY,SFR,"1,523",3,2,2,N,N,2025,12/29/2025,97
1,2714188,89141,RES,S,3143 Leonetti CT,"$470,000 ",2STORY,SFR,"1,714",3,3,2,Y,N,2002,11/19/2025,48
1,2713210,89145,RES,S,8605 Desert Bird DR,"$470,000 ",1STORY,SFR,"1,685",3,2,2,N,N,1995,10/27/2025,8
1,2708388,89074,RES,S,1821 Adonis AVE,"$470,000 ",1STORY,SFR,"1,771",3,2,2,N,N,1989,10/16/2025,27
1,2707109,89145,RES,S,9152 Whitekirk PL,"$470,000 ",2STORY,SFR,"2,674",3,3,2,N,N,2005,11/17/2025,55
1,2701659,89015,RES,S,185 Campbelltown AVE,"$470,000 ",3STORY,SFR,"2,344",3,4,2,N,N,2019,11/18/2025,82
1,2665467,89061,RES,S,4333 South Angel Falls CT,"$470,000 ",1STORY,SFR,"2,250",3,2,3,N,N,2025,11/14/2025,229
1,2688378,89117,RES,S,1721 Derbyshire DR,"$469,900 ",2STORY,SFR,"1,583",3,3,2,N,N,1994,10/27/2025,53
1,2736338,89148,RES,S,9131 Rivington AVE,"$469,750 ",2STORY,SFR,"1,762",3,3,2,N,N,2025,12/15/2025,10
1,2683525,89139,RES,S,9661 Hinson ST,"$469,750 ",2STORY,SFR,"1,720",3,3,2,N,N,2025,10/29/2025,127
1,2716310,89002,RES,S,666 Tranquil Bay CT,"$469,746 ",2STORY,SFR,"1,850",3,3,2,N,N,2025,11/14/2025,3
1,2735294,89074,RES,S,98 Quiet Desert LN,"$469,000 ",2STORY,SFR,"1,510",3,3,3,Y,N,1993,1/6/2026,21
1,2726101,89123,RES,S,916 Hollandsworth AVE,"$469,000 ",1STORY,SFR,"1,427",3,2,2,Y,Y,1998,12/12/2025,34
1,2722995,89131,RES,S,8313 Dawn Breeze AVE,"$469,000 ",1STORY,SFR,"1,952",3,2,2,N,N,2000,11/14/2025,19
1,2714366,89015,RES,S,924 Highland Trails AVE,"$469,000 ",1STORY,SFR,"2,040",3,2,3,N,N,1995,10/28/2025,21
1,2693626,89129,RES,S,3908 Total Eclipse ST,"$469,000 ","3STORY,3STORYPLUS",SFR,"1,874",3,4,2,Y,Y,2014,12/30/2025,107
1,2717879,89103,RES,S,5728 Lucky Pagoda CT,"$468,800 ",1STORY,SFR,"1,691",3,2,2,N,Y,2019,11/19/2025,55
1,2722707,89141,RES,S,11197 Piazzale ST,"$468,500 ",1STORY,SFR,"1,610",3,2,2,N,N,2004,11/13/2025,19
1,2711605,89011,RES,S,870 Lorden ST,"$468,240 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,10/30/2025,7
1,2721928,89141,RES,S,10077 Cooper Mountain ST,"$468,000 ",2STORY,SFR,"2,024",3,3,2,N,N,2021,12/1/2025,48
1,2683405,89044,RES,S,2224 Waterton Rivers DR,"$468,000 ",1STORY,SFR,"1,610",3,2,2,N,N,2005,11/17/2025,54
1,2722383,89074,RES,S,36 Tidwell LN,"$467,900 ",2STORY,SFR,"1,870",3,3,2,Y,Y,1990,11/18/2025,33
1,2729159,89074,RES,S,291 Kershner CT,"$467,500 ",1STORY,SFR,"1,603",3,2,2,N,N,1989,12/17/2025,21
1,2713842,89139,RES,S,5994 Gordon Creek AVE,"$467,000 ",2STORY,SFR,"2,024",3,3,2,N,N,2015,12/3/2025,69
1,2686361,89117,RES,S,9305 Hollycrest DR,"$467,000 ",1STORY,SFR,"1,700",3,2,2,N,N,1989,10/30/2025,125
1,2686268,89061,RES,S,4861 Ridgewood,"$466,950 ",1STORY,SFR,"2,094",3,3,3,N,N,2025,10/30/2025,120
1,2673082,89061,RES,S,5696 East Badlands LN,"$465,500 ",1STORY,SFR,"2,190",3,2,3,N,N,2025,12/26/2025,242
1,2733706,89048,RES,S,361 Chevron ST,"$465,000 ",1STORY,SFR,"2,517",3,2,2,N,N,2006,12/22/2025,11
1,2731380,89178,RES,S,7011 Amapa RD,"$465,000 ",2STORY,SFR,"1,991",3,3,2,N,N,2013,12/16/2025,27
1,2730609,89148,RES,S,9247 Dekalb CT,"$465,000 ",2STORY,SFR,"1,768",3,3,2,N,N,2025,11/26/2025,2
1,2730116,89123,RES,S,841 Garden Breeze WAY,"$465,000 ",1STORY,SFR,"1,581",3,2,3,Y,N,1998,11/19/2025,5
1,2728948,89148,RES,S,7064 Coventry Glenn RD,"$465,000 ",2STORY,SFR,"2,016",3,3,2,N,N,2014,12/23/2025,53
1,2727785,89119,RES,S,5143 Martingale AVE,"$465,000 ",1STORY,SFR,"1,827",3,2,0,Y,Y,1970,12/26/2025,37
1,2722343,89131,RES,S,8221 CABIN SPRINGS AVE,"$465,000 ",1STORY,SFR,"1,752",3,2,2,N,N,2001,12/31/2025,48
1,2722023,89084,RES,S,513 Ruby Mesa AVE,"$465,000 ",2STORY,SFR,"2,011",3,3,2,Y,N,2019,12/2/2025,35
1,2721931,89117,RES,S,2733 Monrovia DR,"$465,000 ",1STORY,SFR,"1,624",3,2,2,Y,N,1989,10/30/2025,8
1,2721644,89121,RES,S,4332 Del Santos DR,"$465,000 ",1STORY,SFR,"1,620",3,2,2,Y,N,1977,11/24/2025,14
1,2719356,89141,RES,S,10007 Cameron ST,"$465,000 ",2STORY,SFR,"1,716",3,3,2,N,N,2024,11/12/2025,31
1,2719287,89117,RES,S,9552 Wooden Pier WAY,"$465,000 ",2STORY,SFR,"1,730",3,3,3,Y,N,1989,12/9/2025,45
1,2716027,89061,RES,S,6790 Stubblefield DR,"$465,000 ",1STORY,SFR,"2,057",3,3,3,N,N,2022,10/16/2025,15
1,2715608,89102,RES,S,1647 Los Altos PL,"$465,000 ",1STORY,SFR,"2,030",3,2,2,N,N,1988,10/21/2025,22
1,2708412,89074,RES,S,1107 Cloudy Day DR,"$465,000 ",1STORY,SFR,"1,422",3,2,3,N,N,2000,10/30/2025,53
1,2704673,89179,RES,S,7468 Wellfleet Bay AVE,"$465,000 ",2STORY,SFR,"1,734",3,3,2,N,N,2019,10/30/2025,28
1,2700089,89178,RES,S,7558 Schuders AVE,"$465,000 ",1STORY,SFR,"1,824",3,2,2,N,N,2007,12/19/2025,145
1,2696419,89060,RES,S,511 Tomahawk CT,"$465,000 ",1STORY,SFR,"1,923",3,2,3,Y,Y,1997,11/17/2025,55
1,2695074,89084,RES,S,7133 Weavers PL,"$465,000 ",2STORY,SFR,"2,621",3,3,2,N,N,2012,10/14/2025,36
1,2692716,89144,RES,S,1617 Stonefield ST,"$465,000 ",1STORY,SFR,"1,622",3,2,2,N,N,1999,11/26/2025,154
1,2691027,89117,RES,S,9116 Cypress Point WAY,"$465,000 ",1STORY,SFR,"1,558",3,2,2,N,N,1988,10/27/2025,119
1,2724872,89031,RES,S,6223 Orions Belt Peak ST,"$463,000 ",2STORY,SFR,"2,218",3,3,2,N,N,2018,12/16/2025,33
1,2730158,89131,RES,S,7912 Villa Salsa AVE,"$462,980 ",1STORY,SFR,"1,814",3,2,2,N,N,2003,12/17/2025,10
1,2720734,89123,RES,S,570 Curtin CT,"$462,500 ",1STORY,SFR,"1,733",3,2,3,N,N,1999,12/12/2025,12
1,2713860,89102,RES,S,1342 Douglas DR,"$462,500 ",1STORY,SFR,"1,516",3,2,0,Y,N,1953,10/15/2025,10
1,2669257,89139,RES,S,4145 Texas Lilac AVE,"$460,824 ",2STORY,SFR,"1,720",3,3,2,N,N,2025,10/16/2025,173
1,2735484,89113,RES,S,5861 Lost Valley ST,"$460,000 ",1STORY,SFR,"1,581",3,2,3,N,N,1997,12/23/2025,3
1,2734322,89110,RES,S,1124 Palmerston ST,"$460,000 ",1STORY,SFR,"1,605",3,2,2,Y,Y,1982,12/17/2025,8
1,2731730,89048,RES,S,2481 South Washoe AVE,"$460,000 ",1STORY,SFR,"2,277",3,2,2,N,N,2006,1/5/2026,4
1,2729618,89031,RES,S,5038 Vista Del Rio WAY,"$460,000 ",1STORY,SFR,"1,482",3,2,2,Y,Y,1995,12/23/2025,41
1,2729087,89148,RES,S,5952 Wellington Peak RD,"$460,000 ",2STORY,SFR,"1,848",3,3,2,N,N,2017,12/16/2025,3
1,2727730,89031,RES,S,1521 Ascension CIR,"$460,000 ",1STORY,SFR,"1,756",3,2,2,Y,Y,1992,12/16/2025,27
1,2726033,89134,RES,S,9500 Sierra Summit AVE,"$460,000 ",2STORY,SFR,"1,930",3,3,2,N,N,1990,12/9/2025,30
1,2725820,89117,RES,S,9612 Chianti LN,"$460,000 ",2STORY,SFR,"1,701",3,3,2,N,N,1988,12/5/2025,11
1,2724199,89032,RES,S,3809 Alpine Track AVE,"$460,000 ",2STORY,SFR,"2,480",3,3,2,N,N,2008,12/30/2025,53
1,2724073,89128,RES,S,1105 Olvera WAY,"$460,000 ",2STORY,SFR,"1,911",3,3,2,Y,Y,1993,1/2/2026,8
1,2724006,89178,RES,S,9701 Cluny AVE,"$460,000 ",2STORY,SFR,"1,655",3,3,2,N,N,2018,12/5/2025,38
1,2719521,89128,RES,S,1133 Olvera WAY,"$460,000 ",2STORY,SFR,"1,911",3,3,2,N,N,1993,10/17/2025,11
1,2717855,89129,RES,S,3632 Julia Waldene CT,"$460,000 ",2STORY,SFR,"2,200",3,3,2,N,N,2000,12/5/2025,65
1,2717763,89141,RES,S,10319 Arville Springs CT,"$460,000 ",2STORY,SFR,"1,721",3,3,2,N,N,2022,10/15/2025,7
1,2717521,89011,RES,S,1012 Armillaria ST,"$460,000 ",1STORY,SFR,"1,588",3,2,2,N,N,1994,12/8/2025,58
1,2716721,89147,RES,S,7962 Kinsella WAY,"$460,000 ",1STORY,SFR,"1,424",3,2,2,N,N,1991,12/29/2025,77
1,2715547,89166,RES,S,10643 Sariah Skye AVE,"$460,000 ",2STORY,SFR,"2,140",3,3,2,N,N,2020,1/2/2026,83
1,2714807,89130,RES,S,5017 Cliffrose DR,"$460,000 ",1STORY,SFR,"2,349",3,2,3,N,N,1994,12/15/2025,30
1,2714076,89117,RES,S,10021 Peseo Cresta AVE,"$460,000 ",2STORY,SFR,"2,254",3,3,2,N,N,2000,12/22/2025,95
1,2713444,89147,RES,S,4144 Moorcroft ST,"$460,000 ",2STORY,SFR,"1,749",3,3,2,N,N,1995,10/17/2025,0
1,2713207,89031,RES,S,5430 Winterdale ST,"$460,000 ",1STORY,SFR,"2,217",3,2,3,N,N,2003,11/13/2025,34
1,2711090,89052,RES,S,3741 Via Gaetano,"$460,000 ",2STORY,SFR,"1,625",3,3,2,N,N,2011,12/12/2025,93
1,2710868,89178,RES,S,10245 Glacier Pool ST,"$460,000 ",2STORY,SFR,"1,949",3,3,2,N,N,2016,11/18/2025,63
1,2708928,89031,RES,S,901 Sage Hollow CIR,"$460,000 ",1STORY,SFR,"1,970",3,2,3,N,N,1993,12/19/2025,93
1,2707890,89108,RES,S,3871 Mountain TRL,"$460,000 ",1STORY,SFR,"1,736",3,2,0,N,N,1942,12/18/2025,71
1,2707722,89107,RES,S,5204 Padua WAY,"$460,000 ",2STORY,SFR,"1,975",3,3,2,N,N,1996,10/10/2025,39
1,2701739,89011,RES,S,1161 Cactus Rock ST,"$460,000 ",2STORY,SFR,"1,976",3,3,2,N,N,2009,12/29/2025,126
1,2699141,89130,RES,S,6256 Hill Haven AVE,"$460,000 ",1STORY,SFR,"1,881",3,2,3,N,N,1996,11/21/2025,113
1,2698036,89103,RES,S,3826 Edmond ST,"$460,000 ",1STORY,SFR,"1,640",3,2,2,N,N,1978,10/15/2025,70
1,2679455,89141,RES,S,10754 Balmoral ST,"$460,000 ",2STORY,SFR,"2,080",3,3,2,N,N,2003,10/24/2025,152
1,2668077,89149,RES,S,6773 Bristle Falls ST,"$460,000 ",2STORY,SFR,"2,752",3,3,2,N,N,2016,11/17/2025,166
1,2726039,89002,RES,S,107 Mint Orchard DR,"$459,987 ",1STORY,SFR,"1,802",3,2,2,N,N,1995,12/10/2025,34
1,2733438,89015,RES,S,668 Semitone LN,"$459,900 ",2STORY,SFR,"1,856",3,3,2,N,N,2025,12/17/2025,25
1,2724337,89149,RES,S,5024 Saint Annes DR,"$459,900 ",2STORY,SFR,"1,811",3,3,2,N,N,1989,11/26/2025,27
1,2714299,89031,RES,S,5036 Eagle WAY,"$459,900 ",2STORY,SFR,"1,943",3,3,2,N,N,2025,12/5/2025,65
1,2713957,89015,RES,S,334 Adufe AVE,"$459,900 ",2STORY,SFR,"1,856",3,3,2,N,N,2025,12/2/2025,70
1,2708843,89011,RES,S,664 Longfeather ST,"$459,888 ",1STORY,SFR,"1,949",3,2,2,N,N,2019,11/24/2025,74
1,2698370,89113,RES,S,5680 Scottyboy DR,"$459,800 ",1STORY,SFR,"1,504",3,2,2,N,N,1997,10/16/2025,74
1,2726859,89130,RES,S,4166 Rancho Crossing ST,"$459,500 ",2STORY,SFR,"2,281",3,3,2,N,N,2020,12/12/2025,34
1,2690589,89134,RES,S,2316 Pine Bluff CT,"$459,000 ",2STORY,SFR,"1,638",3,3,2,N,N,1993,10/10/2025,90
1,2685531,89005,RES,S,557 6th ST,"$459,000 ",1STORY,SFR,"1,458",3,3,1,N,N,1956,11/26/2025,133
1,2677468,89011,RES,S,261 Kobuk AVE,"$458,520 ",2STORY,SFR,"1,859",3,3,2,N,N,2025,12/30/2025,185
1,2726772,89148,RES,S,139 Kilmartin Valley CT,"$458,400 ",2STORY,SFR,"2,005",3,3,2,N,N,2003,10/14/2025,0
1,2725463,89128,RES,S,8329 Surfs Up DR,"$458,000 ",2STORY,SFR,"1,640",3,3,2,N,Y,1988,12/24/2025,11
1,2703489,89147,RES,S,3691 Luminal LN,"$458,000 ",1STORY,SFR,"1,831",3,2,2,N,N,1995,10/30/2025,70
1,2679233,89117,RES,S,2701 Brookstone CT,"$458,000 ",1STORY,SFR,"1,573",3,2,2,N,N,1987,10/22/2025,132
1,2726607,89031,RES,S,5044 Eagle WAY,"$456,790 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,12/15/2025,46
1,2730718,89032,RES,S,4713 Imperial Beach AVE,"$456,000 ",1STORY,SFR,"1,712",3,3,0,Y,N,1995,12/19/2025,24
1,2734641,89031,RES,S,5605 Indian Ridge DR,"$455,000 ",2STORY,SFR,"1,799",3,3,3,N,N,1989,12/29/2025,18
1,2733814,89149,RES,S,6749 Barrington Hills ST,"$455,000 ",2STORY,SFR,"2,073",3,3,2,N,N,2008,12/29/2025,16
1,2733343,89086,RES,S,6437 Amanda Michelle LN,"$455,000 ",1STORY,SFR,"2,262",3,2,2,N,N,2004,12/3/2025,5
1,2731912,89074,RES,S,346 Abbington ST,"$455,000 ",2STORY,SFR,"1,576",3,3,2,Y,Y,1988,1/5/2026,30
1,2729954,89044,RES,S,2510 Darda ST,"$455,000 ",1STORY,SFR,"1,248",3,2,2,N,N,2005,12/30/2025,14
1,2728057,89084,RES,S,6729 Alpenwood CT,"$455,000 ",1STORY,SFR,"1,847",3,2,2,Y,N,2014,11/24/2025,11
1,2725741,89166,RES,S,10228 Gibson Isle DR,"$455,000 ",2STORY,SFR,"1,881",3,3,2,N,Y,2012,12/3/2025,30
1,2725281,89120,RES,S,3434 Toquima CIR,"$455,000 ",1STORY,SFR,"1,640",3,2,2,N,N,1978,12/18/2025,18
1,2724406,89166,RES,S,8104 Rams Collide ST,"$455,000 ",2STORY,SFR,"1,805",3,3,2,N,N,2019,11/25/2025,31
1,2721547,89128,RES,S,8113 Bay Springs DR,"$455,000 ",2STORY,SFR,"1,732",3,3,2,N,N,1992,10/17/2025,2
1,2719781,89044,RES,S,3648 Via Allegro,"$455,000 ",2STORY,SFR,"1,674",3,3,2,N,N,2023,11/21/2025,32
1,2718383,89002,RES,S,848 Coral Cottage DR,"$455,000 ",1STORY,SFR,"1,668",3,2,2,Y,Y,1995,11/26/2025,14
1,2716722,89141,RES,S,5653 Markley AVE,"$455,000 ",2STORY,SFR,"2,065",3,3,2,N,N,2011,11/21/2025,37
1,2714209,89130,RES,S,6325 Monarch Creek ST,"$455,000 ",2STORY,SFR,"1,842",3,3,2,Y,Y,2000,10/10/2025,25
1,2711686,89178,RES,S,9250 White Sapphire CT,"$455,000 ",2STORY,SFR,"1,735",3,3,2,N,N,2018,12/2/2025,68
1,2710501,89015,RES,S,1024 Greyhound LN,"$455,000 ",2STORY,SFR,"2,036",3,3,2,N,N,2020,12/6/2025,67
1,2703688,89011,RES,S,64 Cadence Crest AVE,"$455,000 ",1STORY,SFR,"1,649",3,2,2,N,N,2023,12/9/2025,99
1,2685939,89147,RES,S,9844 Ashton Pines CT,"$455,000 ",2STORY,SFR,"1,951",3,3,2,N,N,2003,10/24/2025,129
1,2725332,89011,RES,S,852 Lorden ST,"$454,990 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,12/18/2025,27
1,2720353,89129,RES,S,10485 Canyon Cliff CT,"$454,000 ",2STORY,SFR,"2,024",3,3,2,N,N,2002,11/21/2025,31
1,2720419,89166,RES,S,8104 Switchback Run ST,"$453,000 ",2STORY,SFR,"1,785",3,3,2,N,N,2019,10/20/2025,21
1,2720895,89012,RES,S,192 Oella Ridge CT,"$452,000 ",1STORY,SFR,"1,589",3,2,2,N,N,1999,11/13/2025,28
1,2720890,89005,RES,S,1120 Fuente WAY,"$452,000 ",1STORY,SFR,"1,374",3,2,2,N,N,1978,11/8/2025,28
1,2688268,89031,RES,S,1703 Game Garden RD,"$452,000 ",2STORY,SFR,"2,436",3,3,2,N,N,2021,11/10/2025,119
1,2660456,89084,RES,S,6736 Sugarbird CT,"$452,000 ",2STORY,SFR,"2,678",3,3,2,N,N,2003,10/30/2025,210
1,2713633,89166,RES,S,6739 Haymarket ST,"$451,123 ","2STORY,3STORY",SFR,"2,131",3,3,2,N,N,2013,10/14/2025,8
1,2717844,89084,RES,S,3005 Dotted Wren AVE,"$451,000 ",1STORY,SFR,"1,714",3,2,2,N,Y,2005,10/22/2025,12
1,2724732,89143,RES,S,9601 Peggy Publow AVE,"$450,500 ",2STORY,SFR,"1,570",3,3,2,N,N,2023,11/14/2025,17
1,2738171,89103,RES,S,3838 Moongate CIR,"$450,000 ",1STORY,SFR,"1,992",3,2,2,N,N,1994,1/6/2026,8
1,2734544,89012,RES,S,15 Hatten Bay ST,"$450,000 ",1STORY,SFR,"1,340",3,2,2,Y,Y,1999,12/9/2025,6
1,2734096,89149,RES,S,6723 Pleasant Flower ST,"$450,000 ",2STORY,SFR,"2,043",3,3,2,N,N,2016,12/23/2025,6
1,2731427,89074,RES,S,20 Avenida Picasso,"$450,000 ",1STORY,SFR,"1,302",3,2,2,N,N,1994,12/5/2025,8
1,2730249,89141,RES,S,10554 Mann ST,"$450,000 ",2STORY,SFR,"1,838",3,3,2,N,N,2017,12/1/2025,11
1,2730134,89148,RES,S,5886 PASTEL COLORS ST,"$450,000 ",2STORY,SFR,"1,672",3,3,2,N,N,2002,12/12/2025,14
1,2728519,89002,RES,S,131 Park Ridge LN,"$450,000 ",1STORY,SFR,"1,802",3,2,2,N,N,1994,12/12/2025,21
1,2725554,89014,RES,S,1742 Stagecoach DR,"$450,000 ",2STORY,SFR,"1,981",3,3,3,N,N,1993,12/2/2025,16
1,2724802,89011,RES,S,344 Gracious WAY,"$450,000 ",3STORY,SFR,"2,072",3,4,2,N,N,2017,11/18/2025,13
1,2724411,89085,RES,S,3765 Helens Pouroff AVE,"$450,000 ",2STORY,SFR,"2,186",3,3,2,N,N,2006,12/8/2025,30
1,2723246,89084,RES,S,4473 Lantern Point AVE,"$450,000 ",2STORY,SFR,"1,549",3,3,2,Y,N,2021,12/4/2025,23
1,2721973,89166,RES,S,10809 Cain AVE,"$450,000 ",2STORY,SFR,"1,775",3,3,2,N,N,2010,12/1/2025,38
1,2721741,89166,RES,S,7823 Granite City CT,"$450,000 ",2STORY,SFR,"2,032",3,3,2,N,N,2007,11/21/2025,18
1,2720431,89123,RES,S,8940 Sandy Slate WAY,"$450,000 ",1STORY,SFR,"1,477",3,2,2,N,N,1997,1/2/2026,72
1,2719832,89074,RES,S,2685 Mallard Landing AVE,"$450,000 ",1STORY,SFR,"1,687",3,2,2,Y,N,1994,12/31/2025,67
1,2719213,89129,RES,S,3640 Chateau Meadow ST,"$450,000 ",1STORY,SFR,"1,419",3,2,2,Y,N,1996,10/13/2025,15
1,2718707,89014,RES,S,2700 Osborne LN,"$450,000 ",1STORY,SFR,"1,407",3,2,2,N,N,1979,10/10/2025,4
1,2718312,89131,RES,S,8308 Lambtin Quay AVE,"$450,000 ",2STORY,SFR,"2,402",3,3,2,N,N,2009,10/17/2025,10
1,2717826,89014,RES,S,426 Lost Trail DR,"$450,000 ",2STORY,SFR,"1,981",3,3,3,Y,Y,1990,10/21/2025,9
1,2717085,89015,RES,S,1104 Pincay DR,"$450,000 ",1STORY,SFR,"1,815",3,2,2,N,N,1997,12/8/2025,69
1,2717073,89166,RES,S,10260 Bark Pine CT,"$450,000 ",2STORY,SFR,"1,731",3,3,2,N,N,2020,10/30/2025,34
1,2716618,89014,RES,S,324 Redondo ST,"$450,000 ",2STORY,SFR,"2,192",3,3,2,N,N,1987,10/30/2025,27
1,2712537,89149,RES,S,7908 Painted Rock LN,"$450,000 ",1STORY,SFR,"1,363",3,2,2,Y,N,1994,10/15/2025,13
1,2712079,89178,RES,S,10138 Lucca Bluff ST,"$450,000 ",2STORY,SFR,"2,091",3,3,2,N,N,2010,10/28/2025,29
1,2711900,89074,RES,S,2901 Sarina AVE,"$450,000 ",1STORY,SFR,"1,532",3,2,2,N,N,1993,10/29/2025,45
1,2711405,89011,RES,S,1108 Strada Pecei,"$450,000 ",2STORY,SFR,"1,776",3,3,2,N,N,2015,10/27/2025,45
1,2708265,89134,RES,S,925 Toro Canyon LN,"$450,000 ",2STORY,SFR,"1,649",3,3,2,N,N,1999,11/24/2025,80
1,2706706,89141,RES,S,10797 Muscari WAY,"$450,000 ",2STORY,SFR,"1,979",3,3,2,N,N,2001,10/17/2025,48
1,2704614,89015,RES,S,834 Dulce Fountain WAY,"$450,000 ",1STORY,SFR,"1,425",3,2,2,Y,N,1995,12/18/2025,112
1,2702852,89119,RES,S,1461 Lawman CT,"$450,000 ",1STORY,SFR,"1,262",3,2,2,N,N,1984,10/16/2025,53
1,2696283,89044,RES,S,2424 Hydrus AVE,"$450,000 ",1STORY,SFR,"1,768",3,2,2,N,N,2004,12/12/2025,124
1,2695883,89120,RES,S,5397 Lamoille CIR,"$450,000 ",1STORY,SFR,"1,585",3,2,2,Y,N,1977,10/13/2025,72
1,2694933,89122,RES,S,6209 Lenaking AVE,"$450,000 ",1STORY,SFR,"1,668",3,2,2,N,N,1997,12/15/2025,156
1,2682825,89128,RES,S,8432 Apple Hill CT,"$450,000 ",2STORY,SFR,"2,232",3,3,3,N,N,1992,10/30/2025,147
1,2678074,89129,RES,S,7900 Constantinople AVE,"$450,000 ",2STORY,SFR,"2,108",3,3,2,N,N,1997,10/16/2025,134
1,2664334,89123,RES,S,1970 Jasper Creek PL,"$450,000 ",1STORY,SFR,"1,699",3,2,2,N,N,1999,10/29/2025,150
1,2734036,89120,RES,S,4129 Ridgewood AVE,"$449,999 ",1STORY,SFR,"1,464",3,2,2,N,N,1979,12/18/2025,9
1,2644752,89015,RES,S,334 Taylor ST,"$449,900 ",2STORY,SFR,"1,856",3,3,2,N,N,2025,12/15/2025,312
1,2732921,89011,RES,S,358 Mezzaforte ST,"$449,000 ",2STORY,SFR,"1,876",3,3,2,N,N,2019,12/18/2025,26
1,2731551,89183,RES,S,69 Desert Palm DR,"$449,000 ",1STORY,SFR,"1,383",3,2,2,N,N,2007,12/12/2025,18
1,2727476,89027,RES,S,1390 Vista Del Ciudad DR,"$449,000 ",1STORY,SFR,"1,780",3,2,2,N,N,2004,11/24/2025,27
1,2724930,89129,RES,S,8404 Cavaricci AVE,"$449,000 ",2STORY,SFR,"2,215",3,3,2,N,N,2004,12/23/2025,48
1,2723592,89178,RES,S,8169 Skytop Ledge AVE,"$449,000 ",2STORY,SFR,"2,102",3,3,2,N,N,2008,11/25/2025,20
1,2715439,89166,RES,S,9831 Mojave Mountain ST,"$449,000 ",2STORY,SFR,"1,623",3,3,2,N,N,2022,10/24/2025,19
1,2707754,89179,RES,S,10795 Yarmouth Bay CT,"$449,000 ",2STORY,SFR,"1,734",3,3,2,N,N,2018,11/4/2025,39
1,2703111,89128,RES,S,1605 Palmales CT,"$449,000 ",2STORY,SFR,"1,858",3,3,2,N,N,1989,12/19/2025,57
1,2696402,89032,RES,S,4421 Pioche AVE,"$449,000 ",1STORY,SFR,"1,540",3,2,2,N,N,2025,12/10/2025,98
1,2721614,89166,RES,S,8986 Rimerton ST,"$447,470 ",2STORY,SFR,"1,708",3,3,2,N,N,2025,11/25/2025,5
1,2732425,89002,RES,S,553 Apostle DR,"$447,000 ",1STORY,SFR,"1,816",3,2,2,N,N,1995,12/18/2025,16
1,2708115,89031,RES,S,5048 Eagle WAY,"$446,990 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,12/23/2025,113
1,2728786,89011,RES,S,528 Red Lovebird AVE #Lot 1248,"$446,490 ",2STORY,SFR,"1,715",3,3,2,N,N,2025,12/19/2025,29
1,2720925,89166,RES,S,7990 Formitch CT,"$446,400 ",2STORY,SFR,"1,858",3,3,2,N,Y,2019,10/17/2025,7
1,2703265,89031,RES,S,5703 Salt Rock ST,"$446,383 ",2STORY,SFR,"2,051",3,3,2,N,N,2020,11/26/2025,40
1,2715749,89011,RES,S,506 GOLDEN CARDINAL AVE #LOT 1267,"$445,990 ",2STORY,SFR,"1,715",3,3,2,N,N,2025,10/24/2025,24
1,2722407,89166,RES,S,9010 Rimerton ST,"$445,640 ",2STORY,SFR,"1,708",3,3,2,N,N,2025,12/15/2025,8
1,2722188,89011,RES,S,512 Golden Cardinal AVE #1264,"$445,490 ",2STORY,SFR,"1,715",3,3,2,N,N,2025,10/30/2025,17
1,2732188,89084,RES,S,7873 Broadwing DR,"$445,000 ",1STORY,SFR,"1,570",3,3,2,N,N,2004,11/20/2025,4
1,2731327,89121,RES,S,4777 El Escorial DR,"$445,000 ",1STORY,SFR,"1,544",3,3,2,N,N,1970,12/11/2025,9
